sample_numb,date,time,do_conc_mg_l,temp_c,loggerID,month,season
418,2021-05-10,09:20:00,7.77,18.02,20078573,5,spring
419,2021-05-10,09:30:00,7.76,18.02,20078573,5,spring
420,2021-05-10,09:40:00,7.74,18.02,20078573,5,spring
421,2021-05-10,09:50:00,7.74,18.04,20078573,5,spring
422,2021-05-10,10:00:00,7.74,18.04,20078573,5,spring
423,2021-05-10,10:10:00,7.74,18.04,20078573,5,spring
424,2021-05-10,10:20:00,7.73,18.04,20078573,5,spring
425,2021-05-10,10:30:00,7.71,18.04,20078573,5,spring
426,2021-05-10,10:40:00,7.72,18.04,20078573,5,spring
427,2021-05-10,10:50:00,7.72,18.04,20078573,5,spring
428,2021-05-10,11:00:00,7.72,18.06,20078573,5,spring
429,2021-05-10,11:10:00,7.69,18.06,20078573,5,spring
430,2021-05-10,11:20:00,7.69,18.06,20078573,5,spring
431,2021-05-10,11:30:00,7.68,18.06,20078573,5,spring
432,2021-05-10,11:40:00,7.66,18.06,20078573,5,spring
433,2021-05-10,11:50:00,7.65,18.06,20078573,5,spring
434,2021-05-10,12:00:00,7.64,18.08,20078573,5,spring
435,2021-05-10,12:10:00,7.63,18.08,20078573,5,spring
436,2021-05-10,12:20:00,7.62,18.08,20078573,5,spring
437,2021-05-10,12:30:00,7.63,18.1,20078573,5,spring
438,2021-05-10,12:40:00,10.85,18.6,20078573,5,spring
439,2021-05-10,12:46:03,NA,NA,20078573,5,spring
440,2021-05-10,12:46:05,NA,NA,20078573,5,spring
441,2021-05-10,12:46:07,NA,NA,20078573,5,spring
1,2021-05-07,12:00:00,11.97,10.12,20078576,5,spring
2,2021-05-07,12:10:00,11.95,10.28,20078576,5,spring
3,2021-05-07,12:20:00,11.97,10.34,20078576,5,spring
4,2021-05-07,12:30:00,12.04,10.5,20078576,5,spring
5,2021-05-07,12:40:00,12,10.58,20078576,5,spring
6,2021-05-07,12:50:00,12.02,10.72,20078576,5,spring
7,2021-05-07,13:00:00,11.91,10.78,20078576,5,spring
8,2021-05-07,13:10:00,12.04,10.86,20078576,5,spring
9,2021-05-07,13:20:00,11.69,11.18,20078576,5,spring
10,2021-05-07,13:30:00,12,11.28,20078576,5,spring
11,2021-05-07,13:40:00,11.95,11.24,20078576,5,spring
12,2021-05-07,13:50:00,12.03,11.22,20078576,5,spring
13,2021-05-07,14:00:00,11.77,11.62,20078576,5,spring
14,2021-05-07,14:10:00,11.87,11.48,20078576,5,spring
15,2021-05-07,14:20:00,12.02,11.24,20078576,5,spring
16,2021-05-07,14:30:00,12.16,11.38,20078576,5,spring
17,2021-05-07,14:40:00,12.14,11.3,20078576,5,spring
18,2021-05-07,14:50:00,12.01,11.22,20078576,5,spring
19,2021-05-07,15:00:00,12.03,11.12,20078576,5,spring
20,2021-05-07,15:10:00,11.92,10.72,20078576,5,spring
21,2021-05-07,15:20:00,12.04,10.78,20078576,5,spring
22,2021-05-07,15:30:00,11.99,10.86,20078576,5,spring
23,2021-05-07,15:40:00,11.99,10.86,20078576,5,spring
24,2021-05-07,15:50:00,11.75,11.08,20078576,5,spring
25,2021-05-07,16:00:00,11.68,10.94,20078576,5,spring
26,2021-05-07,16:10:00,11.8,10.92,20078576,5,spring
27,2021-05-07,16:20:00,11.78,10.68,20078576,5,spring
28,2021-05-07,16:30:00,11.86,10.48,20078576,5,spring
29,2021-05-07,16:40:00,11.93,10.4,20078576,5,spring
30,2021-05-07,16:50:00,11.92,10.36,20078576,5,spring
31,2021-05-07,17:00:00,11.91,10.26,20078576,5,spring
32,2021-05-07,17:10:00,11.99,10.2,20078576,5,spring
33,2021-05-07,17:20:00,12.04,10.16,20078576,5,spring
34,2021-05-07,17:30:00,11.99,10.16,20078576,5,spring
35,2021-05-07,17:40:00,11.96,10.14,20078576,5,spring
36,2021-05-07,17:50:00,11.85,10.16,20078576,5,spring
37,2021-05-07,18:00:00,11.88,10.1,20078576,5,spring
38,2021-05-07,18:10:00,11.87,10.02,20078576,5,spring
39,2021-05-07,18:20:00,11.9,9.94,20078576,5,spring
40,2021-05-07,18:30:00,11.88,9.88,20078576,5,spring
41,2021-05-07,18:40:00,11.83,9.86,20078576,5,spring
42,2021-05-07,18:50:00,11.81,9.82,20078576,5,spring
43,2021-05-07,19:00:00,11.82,9.72,20078576,5,spring
44,2021-05-07,19:10:00,11.85,9.64,20078576,5,spring
45,2021-05-07,19:20:00,11.85,9.64,20078576,5,spring
46,2021-05-07,19:30:00,11.84,9.56,20078576,5,spring
47,2021-05-07,19:40:00,11.83,9.52,20078576,5,spring
48,2021-05-07,19:50:00,11.8,9.46,20078576,5,spring
49,2021-05-07,20:00:00,11.85,9.34,20078576,5,spring
50,2021-05-07,20:10:00,11.83,9.22,20078576,5,spring
51,2021-05-07,20:20:00,11.84,9.16,20078576,5,spring
52,2021-05-07,20:30:00,11.84,9.1,20078576,5,spring
53,2021-05-07,20:40:00,11.74,9.08,20078576,5,spring
54,2021-05-07,20:50:00,11.81,8.98,20078576,5,spring
55,2021-05-07,21:00:00,11.83,8.88,20078576,5,spring
56,2021-05-07,21:10:00,11.82,8.82,20078576,5,spring
57,2021-05-07,21:20:00,11.82,8.76,20078576,5,spring
58,2021-05-07,21:30:00,11.85,8.7,20078576,5,spring
59,2021-05-07,21:40:00,11.84,8.66,20078576,5,spring
60,2021-05-07,21:50:00,11.82,8.6,20078576,5,spring
61,2021-05-07,22:00:00,11.8,8.54,20078576,5,spring
62,2021-05-07,22:10:00,11.76,8.54,20078576,5,spring
63,2021-05-07,22:20:00,11.76,8.58,20078576,5,spring
64,2021-05-07,22:30:00,11.77,8.6,20078576,5,spring
65,2021-05-07,22:40:00,11.74,8.62,20078576,5,spring
66,2021-05-07,22:50:00,11.71,8.6,20078576,5,spring
67,2021-05-07,23:00:00,11.69,8.56,20078576,5,spring
68,2021-05-07,23:10:00,11.61,8.54,20078576,5,spring
69,2021-05-07,23:20:00,11.69,8.5,20078576,5,spring
70,2021-05-07,23:30:00,11.67,8.48,20078576,5,spring
71,2021-05-07,23:40:00,11.67,8.46,20078576,5,spring
72,2021-05-07,23:50:00,11.7,8.44,20078576,5,spring
73,2021-05-08,00:00:00,11.7,8.4,20078576,5,spring
74,2021-05-08,00:10:00,11.73,8.4,20078576,5,spring
75,2021-05-08,00:20:00,11.69,8.38,20078576,5,spring
76,2021-05-08,00:30:00,11.7,8.34,20078576,5,spring
77,2021-05-08,00:40:00,11.67,8.28,20078576,5,spring
78,2021-05-08,00:50:00,11.66,8.22,20078576,5,spring
79,2021-05-08,01:00:00,11.71,8.16,20078576,5,spring
80,2021-05-08,01:10:00,11.68,8.16,20078576,5,spring
81,2021-05-08,01:20:00,11.66,8.08,20078576,5,spring
82,2021-05-08,01:30:00,11.72,8,20078576,5,spring
83,2021-05-08,01:40:00,11.72,7.96,20078576,5,spring
84,2021-05-08,01:50:00,11.71,7.94,20078576,5,spring
85,2021-05-08,02:00:00,11.71,7.88,20078576,5,spring
86,2021-05-08,02:10:00,11.69,7.88,20078576,5,spring
87,2021-05-08,02:20:00,11.69,7.86,20078576,5,spring
88,2021-05-08,02:30:00,11.69,7.88,20078576,5,spring
89,2021-05-08,02:40:00,11.7,7.86,20078576,5,spring
90,2021-05-08,02:50:00,11.7,7.8,20078576,5,spring
91,2021-05-08,03:00:00,11.72,7.7,20078576,5,spring
92,2021-05-08,03:10:00,11.77,7.7,20078576,5,spring
93,2021-05-08,03:20:00,11.88,7.76,20078576,5,spring
94,2021-05-08,03:30:00,11.87,7.84,20078576,5,spring
95,2021-05-08,03:40:00,11.85,7.82,20078576,5,spring
96,2021-05-08,03:50:00,11.85,7.82,20078576,5,spring
97,2021-05-08,04:00:00,11.8,7.8,20078576,5,spring
98,2021-05-08,04:10:00,11.83,7.76,20078576,5,spring
99,2021-05-08,04:20:00,11.83,7.72,20078576,5,spring
100,2021-05-08,04:30:00,11.8,7.66,20078576,5,spring
101,2021-05-08,04:40:00,11.78,7.62,20078576,5,spring
102,2021-05-08,04:50:00,11.76,7.56,20078576,5,spring
103,2021-05-08,05:00:00,11.74,7.5,20078576,5,spring
104,2021-05-08,05:10:00,11.77,7.48,20078576,5,spring
105,2021-05-08,05:20:00,11.73,7.48,20078576,5,spring
106,2021-05-08,05:30:00,11.73,7.44,20078576,5,spring
107,2021-05-08,05:40:00,11.74,7.38,20078576,5,spring
108,2021-05-08,05:50:00,11.8,7.34,20078576,5,spring
109,2021-05-08,06:00:00,11.83,7.32,20078576,5,spring
110,2021-05-08,06:10:00,11.82,7.32,20078576,5,spring
111,2021-05-08,06:20:00,11.87,7.34,20078576,5,spring
112,2021-05-08,06:30:00,11.87,7.44,20078576,5,spring
113,2021-05-08,06:40:00,11.89,7.48,20078576,5,spring
114,2021-05-08,06:50:00,11.9,7.52,20078576,5,spring
115,2021-05-08,07:00:00,11.91,7.54,20078576,5,spring
116,2021-05-08,07:10:00,11.93,7.56,20078576,5,spring
117,2021-05-08,07:20:00,11.96,7.64,20078576,5,spring
118,2021-05-08,07:30:00,11.82,7.62,20078576,5,spring
119,2021-05-08,07:40:00,11.98,7.74,20078576,5,spring
120,2021-05-08,07:50:00,11.98,7.82,20078576,5,spring
121,2021-05-08,08:00:00,11.99,7.9,20078576,5,spring
122,2021-05-08,08:10:00,11.99,7.98,20078576,5,spring
123,2021-05-08,08:20:00,11.98,8.08,20078576,5,spring
124,2021-05-08,08:30:00,11.99,8.14,20078576,5,spring
125,2021-05-08,08:40:00,11.98,8.26,20078576,5,spring
126,2021-05-08,08:50:00,11.97,8.34,20078576,5,spring
127,2021-05-08,09:00:00,12,8.42,20078576,5,spring
128,2021-05-08,09:10:00,12,8.52,20078576,5,spring
129,2021-05-08,09:20:00,11.99,8.62,20078576,5,spring
130,2021-05-08,09:30:00,11.43,8.8,20078576,5,spring
131,2021-05-08,09:40:00,7.7,24.1,20078576,5,spring
132,2021-05-08,09:50:00,6.75,27.7,20078576,5,spring
133,2021-05-08,10:00:00,6.56,28.22,20078576,5,spring
134,2021-05-08,10:10:00,6.52,28.14,20078576,5,spring
135,2021-05-08,10:20:00,6.52,27.86,20078576,5,spring
136,2021-05-08,10:30:00,6.55,27.54,20078576,5,spring
137,2021-05-08,10:40:00,6.6,27.16,20078576,5,spring
138,2021-05-08,10:50:00,6.64,26.8,20078576,5,spring
139,2021-05-08,11:00:00,6.68,26.46,20078576,5,spring
140,2021-05-08,11:10:00,6.71,26.12,20078576,5,spring
141,2021-05-08,11:20:00,6.76,25.8,20078576,5,spring
142,2021-05-08,11:30:00,6.79,25.5,20078576,5,spring
143,2021-05-08,11:40:00,6.83,25.22,20078576,5,spring
144,2021-05-08,11:50:00,6.86,24.96,20078576,5,spring
145,2021-05-08,12:00:00,6.91,24.68,20078576,5,spring
146,2021-05-08,12:10:00,6.93,24.42,20078576,5,spring
147,2021-05-08,12:20:00,6.96,24.18,20078576,5,spring
148,2021-05-08,12:30:00,6.99,23.96,20078576,5,spring
149,2021-05-08,12:40:00,7.02,23.76,20078576,5,spring
150,2021-05-08,12:50:00,7.06,23.54,20078576,5,spring
151,2021-05-08,13:00:00,7.09,23.34,20078576,5,spring
152,2021-05-08,13:10:00,7.11,23.16,20078576,5,spring
153,2021-05-08,13:20:00,7.13,22.98,20078576,5,spring
154,2021-05-08,13:30:00,7.17,22.8,20078576,5,spring
155,2021-05-08,13:40:00,7.18,22.62,20078576,5,spring
156,2021-05-08,13:50:00,7.21,22.46,20078576,5,spring
157,2021-05-08,14:00:00,7.23,22.32,20078576,5,spring
158,2021-05-08,14:10:00,7.25,22.16,20078576,5,spring
159,2021-05-08,14:20:00,7.28,22.02,20078576,5,spring
160,2021-05-08,14:30:00,7.29,21.9,20078576,5,spring
161,2021-05-08,14:40:00,7.24,21.74,20078576,5,spring
162,2021-05-08,14:50:00,7.26,21.6,20078576,5,spring
163,2021-05-08,15:00:00,7.28,21.48,20078576,5,spring
164,2021-05-08,15:10:00,7.28,21.36,20078576,5,spring
165,2021-05-08,15:20:00,7.29,21.24,20078576,5,spring
166,2021-05-08,15:30:00,7.32,21.12,20078576,5,spring
167,2021-05-08,15:40:00,7.34,21.02,20078576,5,spring
168,2021-05-08,15:50:00,7.36,20.9,20078576,5,spring
169,2021-05-08,16:00:00,7.37,20.8,20078576,5,spring
170,2021-05-08,16:10:00,7.38,20.7,20078576,5,spring
171,2021-05-08,16:20:00,7.39,20.6,20078576,5,spring
172,2021-05-08,16:30:00,7.41,20.52,20078576,5,spring
173,2021-05-08,16:40:00,7.42,20.42,20078576,5,spring
174,2021-05-08,16:50:00,7.46,20.34,20078576,5,spring
175,2021-05-08,17:00:00,7.48,20.26,20078576,5,spring
176,2021-05-08,17:10:00,7.48,20.2,20078576,5,spring
177,2021-05-08,17:20:00,7.48,20.12,20078576,5,spring
178,2021-05-08,17:30:00,7.49,20.06,20078576,5,spring
179,2021-05-08,17:40:00,7.5,19.98,20078576,5,spring
180,2021-05-08,17:50:00,7.52,19.94,20078576,5,spring
181,2021-05-08,18:00:00,7.54,19.88,20078576,5,spring
182,2021-05-08,18:10:00,7.56,19.82,20078576,5,spring
183,2021-05-08,18:20:00,7.6,19.78,20078576,5,spring
184,2021-05-08,18:30:00,7.6,19.74,20078576,5,spring
185,2021-05-08,18:40:00,7.63,19.72,20078576,5,spring
186,2021-05-08,18:50:00,7.63,19.68,20078576,5,spring
187,2021-05-08,19:00:00,7.63,19.66,20078576,5,spring
188,2021-05-08,19:10:00,7.64,19.64,20078576,5,spring
189,2021-05-08,19:20:00,7.65,19.62,20078576,5,spring
190,2021-05-08,19:30:00,7.65,19.6,20078576,5,spring
191,2021-05-08,19:40:00,7.67,19.58,20078576,5,spring
192,2021-05-08,19:50:00,7.7,19.58,20078576,5,spring
193,2021-05-08,20:00:00,7.69,19.56,20078576,5,spring
194,2021-05-08,20:10:00,7.72,19.56,20078576,5,spring
195,2021-05-08,20:20:00,7.73,19.54,20078576,5,spring
196,2021-05-08,20:30:00,7.75,19.54,20078576,5,spring
197,2021-05-08,20:40:00,7.75,19.52,20078576,5,spring
198,2021-05-08,20:50:00,7.76,19.52,20078576,5,spring
199,2021-05-08,21:00:00,7.76,19.52,20078576,5,spring
200,2021-05-08,21:10:00,7.79,19.5,20078576,5,spring
201,2021-05-08,21:20:00,7.81,19.5,20078576,5,spring
202,2021-05-08,21:30:00,7.8,19.5,20078576,5,spring
203,2021-05-08,21:40:00,7.8,19.5,20078576,5,spring
204,2021-05-08,21:50:00,7.8,19.48,20078576,5,spring
205,2021-05-08,22:00:00,7.8,19.48,20078576,5,spring
206,2021-05-08,22:10:00,7.81,19.48,20078576,5,spring
207,2021-05-08,22:20:00,7.84,19.48,20078576,5,spring
208,2021-05-08,22:30:00,7.85,19.48,20078576,5,spring
209,2021-05-08,22:40:00,7.86,19.46,20078576,5,spring
210,2021-05-08,22:50:00,7.86,19.46,20078576,5,spring
211,2021-05-08,23:00:00,7.84,19.46,20078576,5,spring
212,2021-05-08,23:10:00,7.86,19.46,20078576,5,spring
213,2021-05-08,23:20:00,7.86,19.46,20078576,5,spring
214,2021-05-08,23:30:00,7.87,19.46,20078576,5,spring
215,2021-05-08,23:40:00,7.91,19.44,20078576,5,spring
216,2021-05-08,23:50:00,7.9,19.44,20078576,5,spring
217,2021-05-09,00:00:00,7.92,19.44,20078576,5,spring
218,2021-05-09,00:10:00,7.94,19.42,20078576,5,spring
219,2021-05-09,00:20:00,7.97,19.42,20078576,5,spring
220,2021-05-09,00:30:00,7.97,19.42,20078576,5,spring
221,2021-05-09,00:40:00,7.97,19.4,20078576,5,spring
222,2021-05-09,00:50:00,7.97,19.4,20078576,5,spring
223,2021-05-09,01:00:00,7.96,19.4,20078576,5,spring
224,2021-05-09,01:10:00,7.96,19.38,20078576,5,spring
225,2021-05-09,01:20:00,7.96,19.38,20078576,5,spring
226,2021-05-09,01:30:00,7.96,19.36,20078576,5,spring
227,2021-05-09,01:40:00,7.97,19.36,20078576,5,spring
228,2021-05-09,01:50:00,7.98,19.36,20078576,5,spring
229,2021-05-09,02:00:00,7.99,19.36,20078576,5,spring
230,2021-05-09,02:10:00,8.01,19.34,20078576,5,spring
231,2021-05-09,02:20:00,8.01,19.34,20078576,5,spring
232,2021-05-09,02:30:00,8.02,19.34,20078576,5,spring
233,2021-05-09,02:40:00,8.02,19.32,20078576,5,spring
234,2021-05-09,02:50:00,8.05,19.3,20078576,5,spring
235,2021-05-09,03:00:00,8.04,19.3,20078576,5,spring
236,2021-05-09,03:10:00,8.05,19.28,20078576,5,spring
237,2021-05-09,03:20:00,8.06,19.26,20078576,5,spring
238,2021-05-09,03:30:00,8.07,19.26,20078576,5,spring
239,2021-05-09,03:40:00,8.08,19.24,20078576,5,spring
240,2021-05-09,03:50:00,8.08,19.24,20078576,5,spring
241,2021-05-09,04:00:00,8.09,19.22,20078576,5,spring
242,2021-05-09,04:10:00,8.1,19.2,20078576,5,spring
243,2021-05-09,04:20:00,8.1,19.2,20078576,5,spring
244,2021-05-09,04:30:00,8.1,19.2,20078576,5,spring
245,2021-05-09,04:40:00,8.09,19.18,20078576,5,spring
246,2021-05-09,04:50:00,8.11,19.18,20078576,5,spring
247,2021-05-09,05:00:00,8.13,19.16,20078576,5,spring
248,2021-05-09,05:10:00,8.11,19.16,20078576,5,spring
249,2021-05-09,05:20:00,8.13,19.16,20078576,5,spring
250,2021-05-09,05:30:00,8.14,19.14,20078576,5,spring
251,2021-05-09,05:40:00,8.14,19.12,20078576,5,spring
252,2021-05-09,05:50:00,8.14,19.1,20078576,5,spring
253,2021-05-09,06:00:00,8.15,19.1,20078576,5,spring
254,2021-05-09,06:10:00,8.16,19.08,20078576,5,spring
255,2021-05-09,06:20:00,8.16,19.06,20078576,5,spring
256,2021-05-09,06:30:00,8.18,19.06,20078576,5,spring
257,2021-05-09,06:40:00,8.19,19.04,20078576,5,spring
258,2021-05-09,06:50:00,8.21,19.02,20078576,5,spring
259,2021-05-09,07:00:00,8.23,19.02,20078576,5,spring
260,2021-05-09,07:10:00,8.22,19,20078576,5,spring
261,2021-05-09,07:20:00,8.23,18.98,20078576,5,spring
262,2021-05-09,07:30:00,8.24,18.98,20078576,5,spring
263,2021-05-09,07:40:00,8.24,18.96,20078576,5,spring
264,2021-05-09,07:50:00,8.24,18.96,20078576,5,spring
265,2021-05-09,08:00:00,8.25,18.94,20078576,5,spring
266,2021-05-09,08:10:00,8.25,18.94,20078576,5,spring
267,2021-05-09,08:20:00,8.27,18.92,20078576,5,spring
268,2021-05-09,08:30:00,8.29,18.92,20078576,5,spring
269,2021-05-09,08:40:00,8.27,18.9,20078576,5,spring
270,2021-05-09,08:50:00,8.28,18.9,20078576,5,spring
271,2021-05-09,09:00:00,8.27,18.88,20078576,5,spring
272,2021-05-09,09:10:00,8.27,18.88,20078576,5,spring
273,2021-05-09,09:20:00,8.29,18.86,20078576,5,spring
274,2021-05-09,09:30:00,8.29,18.86,20078576,5,spring
275,2021-05-09,09:40:00,8.29,18.84,20078576,5,spring
276,2021-05-09,09:50:00,8.31,18.84,20078576,5,spring
277,2021-05-09,10:00:00,8.31,18.82,20078576,5,spring
278,2021-05-09,10:10:00,8.33,18.82,20078576,5,spring
279,2021-05-09,10:20:00,8.33,18.8,20078576,5,spring
280,2021-05-09,10:30:00,8.33,18.8,20078576,5,spring
281,2021-05-09,10:40:00,8.35,18.8,20078576,5,spring
282,2021-05-09,10:50:00,8.34,18.78,20078576,5,spring
283,2021-05-09,11:00:00,8.35,18.78,20078576,5,spring
284,2021-05-09,11:10:00,8.35,18.78,20078576,5,spring
285,2021-05-09,11:20:00,8.35,18.76,20078576,5,spring
286,2021-05-09,11:30:00,8.36,18.76,20078576,5,spring
287,2021-05-09,11:40:00,8.36,18.76,20078576,5,spring
288,2021-05-09,11:50:00,8.37,18.76,20078576,5,spring
289,2021-05-09,12:00:00,8.36,18.76,20078576,5,spring
290,2021-05-09,12:10:00,8.39,18.76,20078576,5,spring
291,2021-05-09,12:20:00,8.4,18.76,20078576,5,spring
292,2021-05-09,12:30:00,8.4,18.74,20078576,5,spring
293,2021-05-09,12:40:00,8.42,18.74,20078576,5,spring
294,2021-05-09,12:50:00,8.44,18.74,20078576,5,spring
295,2021-05-09,13:00:00,8.41,18.74,20078576,5,spring
296,2021-05-09,13:10:00,8.41,18.74,20078576,5,spring
297,2021-05-09,13:20:00,8.43,18.72,20078576,5,spring
298,2021-05-09,13:30:00,8.43,18.72,20078576,5,spring
299,2021-05-09,13:40:00,8.44,18.72,20078576,5,spring
300,2021-05-09,13:50:00,8.42,18.72,20078576,5,spring
301,2021-05-09,14:00:00,8.41,18.72,20078576,5,spring
302,2021-05-09,14:10:00,8.42,18.72,20078576,5,spring
303,2021-05-09,14:20:00,8.42,18.74,20078576,5,spring
304,2021-05-09,14:30:00,8.42,18.74,20078576,5,spring
305,2021-05-09,14:40:00,8.41,18.74,20078576,5,spring
306,2021-05-09,14:50:00,8.41,18.74,20078576,5,spring
307,2021-05-09,15:00:00,8.43,18.74,20078576,5,spring
308,2021-05-09,15:10:00,8.42,18.74,20078576,5,spring
309,2021-05-09,15:20:00,8.41,18.74,20078576,5,spring
310,2021-05-09,15:30:00,8.43,18.74,20078576,5,spring
311,2021-05-09,15:40:00,8.43,18.74,20078576,5,spring
312,2021-05-09,15:50:00,8.43,18.74,20078576,5,spring
313,2021-05-09,16:00:00,8.44,18.74,20078576,5,spring
314,2021-05-09,16:10:00,8.43,18.76,20078576,5,spring
315,2021-05-09,16:20:00,8.43,18.74,20078576,5,spring
316,2021-05-09,16:30:00,8.44,18.74,20078576,5,spring
317,2021-05-09,16:40:00,8.44,18.74,20078576,5,spring
318,2021-05-09,16:50:00,8.45,18.74,20078576,5,spring
319,2021-05-09,17:00:00,8.44,18.74,20078576,5,spring
320,2021-05-09,17:10:00,8.44,18.74,20078576,5,spring
321,2021-05-09,17:20:00,8.45,18.74,20078576,5,spring
322,2021-05-09,17:30:00,8.44,18.74,20078576,5,spring
323,2021-05-09,17:40:00,8.45,18.76,20078576,5,spring
324,2021-05-09,17:50:00,8.44,18.76,20078576,5,spring
325,2021-05-09,18:00:00,8.47,18.76,20078576,5,spring
326,2021-05-09,18:10:00,8.45,18.76,20078576,5,spring
327,2021-05-09,18:20:00,8.45,18.76,20078576,5,spring
328,2021-05-09,18:30:00,8.45,18.74,20078576,5,spring
329,2021-05-09,18:40:00,8.45,18.74,20078576,5,spring
330,2021-05-09,18:50:00,8.48,18.74,20078576,5,spring
331,2021-05-09,19:00:00,8.45,18.74,20078576,5,spring
332,2021-05-09,19:10:00,8.45,18.74,20078576,5,spring
333,2021-05-09,19:20:00,8.47,18.72,20078576,5,spring
334,2021-05-09,19:30:00,8.47,18.72,20078576,5,spring
335,2021-05-09,19:40:00,8.47,18.72,20078576,5,spring
336,2021-05-09,19:50:00,8.48,18.72,20078576,5,spring
337,2021-05-09,20:00:00,8.47,18.72,20078576,5,spring
338,2021-05-09,20:10:00,8.48,18.72,20078576,5,spring
339,2021-05-09,20:20:00,8.47,18.72,20078576,5,spring
340,2021-05-09,20:30:00,8.45,18.72,20078576,5,spring
341,2021-05-09,20:40:00,8.45,18.72,20078576,5,spring
342,2021-05-09,20:50:00,8.44,18.72,20078576,5,spring
343,2021-05-09,21:00:00,8.45,18.72,20078576,5,spring
344,2021-05-09,21:10:00,8.48,18.7,20078576,5,spring
345,2021-05-09,21:20:00,8.47,18.7,20078576,5,spring
346,2021-05-09,21:30:00,8.47,18.7,20078576,5,spring
347,2021-05-09,21:40:00,8.44,18.7,20078576,5,spring
348,2021-05-09,21:50:00,8.43,18.7,20078576,5,spring
349,2021-05-09,22:00:00,8.44,18.7,20078576,5,spring
350,2021-05-09,22:10:00,8.43,18.68,20078576,5,spring
351,2021-05-09,22:20:00,8.42,18.68,20078576,5,spring
352,2021-05-09,22:30:00,8.41,18.68,20078576,5,spring
353,2021-05-09,22:40:00,8.41,18.66,20078576,5,spring
354,2021-05-09,22:50:00,8.42,18.66,20078576,5,spring
355,2021-05-09,23:00:00,8.41,18.66,20078576,5,spring
356,2021-05-09,23:10:00,8.4,18.64,20078576,5,spring
357,2021-05-09,23:20:00,8.4,18.64,20078576,5,spring
358,2021-05-09,23:30:00,8.38,18.62,20078576,5,spring
359,2021-05-09,23:40:00,8.37,18.62,20078576,5,spring
360,2021-05-09,23:50:00,8.37,18.62,20078576,5,spring
361,2021-05-10,00:00:00,8.37,18.6,20078576,5,spring
362,2021-05-10,00:10:00,8.36,18.6,20078576,5,spring
363,2021-05-10,00:20:00,8.36,18.6,20078576,5,spring
364,2021-05-10,00:30:00,8.36,18.6,20078576,5,spring
365,2021-05-10,00:40:00,8.35,18.6,20078576,5,spring
366,2021-05-10,00:50:00,8.36,18.58,20078576,5,spring
367,2021-05-10,01:00:00,8.34,18.58,20078576,5,spring
368,2021-05-10,01:10:00,8.34,18.56,20078576,5,spring
369,2021-05-10,01:20:00,8.33,18.56,20078576,5,spring
370,2021-05-10,01:30:00,8.33,18.54,20078576,5,spring
371,2021-05-10,01:40:00,8.3,18.54,20078576,5,spring
372,2021-05-10,01:50:00,8.3,18.52,20078576,5,spring
373,2021-05-10,02:00:00,8.3,18.52,20078576,5,spring
374,2021-05-10,02:10:00,8.29,18.5,20078576,5,spring
375,2021-05-10,02:20:00,8.27,18.5,20078576,5,spring
376,2021-05-10,02:30:00,8.27,18.48,20078576,5,spring
377,2021-05-10,02:40:00,8.26,18.48,20078576,5,spring
378,2021-05-10,02:50:00,8.27,18.46,20078576,5,spring
379,2021-05-10,03:00:00,8.26,18.46,20078576,5,spring
380,2021-05-10,03:10:00,8.27,18.44,20078576,5,spring
381,2021-05-10,03:20:00,8.26,18.44,20078576,5,spring
382,2021-05-10,03:30:00,8.25,18.42,20078576,5,spring
383,2021-05-10,03:40:00,8.26,18.42,20078576,5,spring
384,2021-05-10,03:50:00,8.25,18.4,20078576,5,spring
385,2021-05-10,04:00:00,8.24,18.4,20078576,5,spring
386,2021-05-10,04:10:00,8.23,18.38,20078576,5,spring
387,2021-05-10,04:20:00,8.22,18.36,20078576,5,spring
388,2021-05-10,04:30:00,8.21,18.36,20078576,5,spring
389,2021-05-10,04:40:00,8.21,18.34,20078576,5,spring
390,2021-05-10,04:50:00,8.2,18.32,20078576,5,spring
391,2021-05-10,05:00:00,8.2,18.32,20078576,5,spring
392,2021-05-10,05:10:00,8.18,18.3,20078576,5,spring
393,2021-05-10,05:20:00,8.18,18.28,20078576,5,spring
394,2021-05-10,05:30:00,8.19,18.26,20078576,5,spring
395,2021-05-10,05:40:00,8.19,18.26,20078576,5,spring
396,2021-05-10,05:50:00,8.16,18.24,20078576,5,spring
397,2021-05-10,06:00:00,8.19,18.22,20078576,5,spring
398,2021-05-10,06:10:00,8.16,18.22,20078576,5,spring
